participantID,comp_Q1,comp_Q2,comp_Q8,comp_Q9,comp_Q11,comp_Q13,comp_Q16,comp_Q17,comp_Q18,comp_Q19,comp_Q23,comp_Q25,comp_Q3,comp_Q4,comp_Q5,comp_Q6,comp_Q10,comp_Q12,comp_Q14,comp_Q15,comp_Q20,comp_Q22,comp_Q24,comp_Q26,comp_raw,comp_prop,specific_prop,general_prop,catch_prop,tran_Q1,tran_Q2,tran_Q3,tran_Q4,tran_Q5,tran_Q6,tran_Q7,tran_Q8,tran_Q9,tran_Q10,tran_Q11,tran_Q12,tran_Q13,tran_raw,tran_raw_all,tran_raw_10,tran_prop,tran_prop_all,tran_prop_10,read_story,read_enjoy,wcg_strategy,wcg1_sound_meaning,wcg2_sound_meaning,pause_explanation,guess_experiment,wcg_diff_general,linger_rating,volition,volition_explanation,linger_rating_start,linger_rating_end,wcg_diff_emotion,wcg_diff_topics,wcg_diff_ease,wcg_diff_tired,wcg_diff_bored,wcg_diff_thoughts,wcg_diff_explanation,demographics_country,demographics_currenttime,demographics_age,demographics_gender,demographics_hand,demographics_nativelang,demographics_nativelang_text,demographics_fluency,demographics_fluency_text,demographics_race,demographics_attncheck,demographics_hispanic,demographics_education,demographics_reading,content_attention,content_attention_text,clarity_rating,clarity_explanation,open_box,exp_time_away,consent_stage_start,content_warning_stage_start,free_association_post_stage_start,free_association_pre_stage_start,fullscreen_stage_start,general_instructions_stage_start,initializing_stage_start,interference_pause_testing_stage_start,interference_pause_training_stage_start,questionnaire_comprehension_stage_start,questionnaire_demographics_stage_start,questionnaire_experience_stage_start,questionnaire_open_stage_start,questionnaire_transportation_stage_start,reading_stage_start,reading_endcard_stage_start,welcome_stage_start,consent_stage_end,content_warning_stage_end,free_association_post_stage_end,free_association_pre_stage_end,fullscreen_stage_end,general_instructions_stage_end,initializing_stage_end,interference_pause_testing_stage_end,interference_pause_training_stage_end,questionnaire_comprehension_stage_end,questionnaire_demographics_stage_end,questionnaire_experience_stage_end,questionnaire_open_stage_end,questionnaire_transportation_stage_end,reading_stage_end,reading_endcard_stage_end,welcome_stage_end,consent_time,content_warning_time,free_association_post_time,free_association_pre_time,fullscreen_time,general_instructions_time,initializing_time,interference_pause_testing_time,interference_pause_training_time,questionnaire_comprehension_time,questionnaire_demographics_time,questionnaire_experience_time,questionnaire_open_time,questionnaire_transportation_time,reading_time,reading_endcard_time,welcome_time,free_association_post_task_start,free_association_pre_task_start,interference_pause_testing0_task_start,interference_pause_training0_task_start,interference_pause_training1_task_start,reading_task_start,free_association_post_task_end,free_association_pre_task_end,interference_pause_testing0_task_end,interference_pause_training0_task_end,interference_pause_training1_task_end,reading_task_end,spr_time,spr/char,spr-wcg-break,rt_max,rt_max_post,rt_mean,time_away_consent,time_away_content_warning,time_away_free_association_post,time_away_free_association_pre,time_away_fullscreen,time_away_general_instructions,time_away_initializing,time_away_interference_pause_testing,time_away_interference_pause_training,time_away_questionnaire_comprehension,time_away_questionnaire_demographics,time_away_questionnaire_experience,time_away_questionnaire_open,time_away_questionnaire_transportation,time_away_reading,time_away_reading_endcard,time_away_welcome,attncheck,focusevents,spr_max,time_unpressed,mean_sr_post,mean_sr_pre,mean_rt_post,mean_rt_pre,mean_sr_30s_post,mean_sr_30s_pre,mean_rt_30s_post,mean_rt_30s_pre
1295,True,True,True,True,True,True,False,True,True,True,False,True,False,True,True,True,True,True,True,False,True,False,False,True,18,0.75,0.8333333333333334,0.6666666666666666,1.0,7,4,7,7,2,7,4,3,4,4,4,4,4,59,61,51,0.7023809523809523,0.6703296703296703,0.7285714285714285,N,7,rhymes ,equal,equal,tried to understand what i read. make meaning of it,How people can  guess words,there was no significant difference ,6,neither,the story did not reflect or occurred to me ,5.0,6.0,4.0,4.0,3.0,4.0,4.0,1.0,I had a great time with this study or survey ,USA,08:26,25-29,M,Right,Y,,Y,,NONE,1,Y,4,7,N,,7.0,,,0.0,1728311397637,1728311386876,1728312291880,1728311504963,1728311407208,1728311432536,1728311382878,1728312260173,1728311450954,1728312619659,1728314769478,1728314521196,1728314869584,1728312505428,1728311713525,1728312255163,1728311384277,1728311407206,1728311397634,1728312505426,1728311713524,1728311432534,1728311450953,1728311384274,1728312291879,1728311504961,1728314521193,1728314869581,1728314769471,1728314892882,1728312619654,1728312255163,1728312260169,1728311386874,9569,10758,213546,208561,25326,18417,1396,31706,54007,1901534,100103,248275,23298,114226,541638,5006,2597,1728312312747.0,1728311529747.0,1728312260172.0,1728311462985.0,,1728311724385.0,1728312505426.0,1728311713524.0,1728312291879.0,1728311469671.0,,1728312255163.0,530778,0.20477569179358907,57584,12709.0,12709.0,3301.233066502463,0.0,8868.0,0.0,0.0,3741.0,0.0,0.0,0.0,0.0,0.0,812.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,133074.0,1707,2.87391975308642,3.422921495171495,3321.448275862069,3281.0178571428573,3.432792207792208,4.225,2419.6666666666665,3638.875
1339,True,True,True,True,True,True,True,True,False,False,False,True,True,True,True,False,True,False,False,True,True,True,True,True,18,0.75,0.75,0.75,1.0,7,2,5,7,5,7,1,3,2,1,3,5,6,49,54,38,0.5833333333333334,0.5934065934065934,0.5428571428571428,N,7,I looked around my surroundings and then typed in all the words I could think related to the initial word from my surroundings. ,sound,equal,Gazed outside through the window,"I think the experience is trying to measure memory via word play. In the 2nd round, did the story impact my choice of word recollection as compared to no story. ","I didn't feel any differences in the second round of the word chain game however, when I thought of a word that I remember from the story, I did recall that part of the story. ",4,unintentional,"Similar to my prior response I did not think of the story when inputting words however, some words i typed in, I could recall from the story. These words made me type in the words I remember from that particular part of the story. ",2.0,5.0,2.0,4.0,5.0,3.0,1.0,1.0,"After reading the story, the specific changes I felt were a recollection of the story. As I was typing in new words, I caught myself thinking of the story and wondering what happened. I got frustrated that I couldn't recall the entire story from a single word and wanted to know more. ",USA,10:15,40-44,M,Right,Y,,Y,,White,1,Y,4,3,N,,7.0,,Loved it!!! Send more my way!,34496.0,1728319791328,1728319786963,1728320557219,1728319861395,1728319796345,1728319803124,1728319696913,1728320525792,1728319812219,1728320795468,1728321303271,1728320967603,1728321343678,1728320753183,1728320052080,1728320521987,1728319697100,1728319796343,1728319791326,1728320753180,1728320052079,1728319803122,1728319812218,1728319697099,1728320557219,1728319861394,1728320967601,1728321343676,1728321303267,1728321360554,1728320795463,1728320521987,1728320525791,1728319786962,5015,4363,195961,190684,6777,9094,186,31427,49175,172133,40405,335664,16876,42280,469907,3804,89862,1728320570357.0,1728319871886.0,1728320525792.0,1728319816772.0,,1728320062479.0,1728320753180.0,1728320052079.0,1728320557219.0,1728319823291.0,,1728320521987.0,459508,0.37922769092639863,48370,12256.0,12256.0,2760.9334101382487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34496.0,0.0,0.0,0.0,0.0,3655.0,1,2,56970.0,1427,3.128455014347463,2.236198453030751,2948.2096774193546,2573.657142857143,3.2636363636363637,2.5390873015873017,2992.8,2264.5384615384614
1340,False,False,True,False,True,True,True,True,True,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,19,0.7916666666666666,0.6666666666666666,0.9166666666666666,1.0,7,1,6,7,3,7,5,7,1,3,3,6,6,59,62,47,0.7023809523809523,0.6813186813186813,0.6714285714285714,N,7,when I thought of a word I would think of a word related to it and then I would do the same with that word,none,none,I hit my space button and stared at my computer screen,If my words would change and be related to the story and murder,My thoughts were darker and more violent,5,unintentional,I experienced thoughts of murder and death while doing the word chain game. I didn't think about it on purpose I words would just pop up relating to the story,7.0,5.0,6.0,7.0,4.0,1.0,1.0,1.0,I felt stressed and scared for some reason. I was left with questions that made my mind go back to the story. I felt more anxious.,USA,12:18,40-44,F,Right,Y,,Y,,White,1,N,2,1,N,,,,,0.0,1728319706566,1728319680402,1728320811547,1728319822222,1728319732384,1728319762513,1728319676694,1728320780054,1728319774663,1728321041165,1728321505607,1728321219795,1728321555500,1728321001386,1728320021015,1728320777164,1728319676903,1728319732384,1728319706565,1728321001386,1728320021015,1728319762512,1728319774663,1728319676903,1728320811546,1728319822222,1728321219793,1728321555499,1728321505584,1728321561327,1728321041163,1728320777163,1728320780052,1728319680402,25818,26163,189839,198793,30128,12150,209,31492,47559,178628,49892,285789,5827,39777,756148,2888,3499,1728320820097.0,1728319837296.0,1728320780053.0,1728319781545.0,,1728320031858.0,1728321001386.0,1728320021015.0,1728320811546.0,1728319787139.0,,1728320777163.0,745305,0.8385020605644901,42934,10311.0,6432.0,2909.337777777778,4486.0,0.0,0.0,0.0,1575.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2152.0,1,0,25952.0,1493,3.705692211442365,2.3208935064935066,2416.786666666667,3401.8888888888887,4.672200890896543,3.321536796536797,1977.2,4480.5
1264,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,23,0.9583333333333334,1.0,0.9166666666666666,1.0,4,1,2,5,3,7,5,7,1,1,1,2,2,38,41,34,0.4523809523809524,0.45054945054945056,0.4857142857142857,N,5,I just wrote whatever word I thought of first. Each word made me think of another.,none,none,Thought of what was next.,How the story effects thoughts.,It was a little easier to think of words the second time.,6,unintentional,The story was still fresh in my mind at least one word was from the story.,5.0,6.0,4.0,4.0,5.0,1.0,3.0,1.0,It was a little easier to think of words after reading the story because of all the words i had just read. Also kept think of the story while i was playing the game.,USA,15:10,30-34,F,Right,Y,,Y,,Black,1,N,2,5,N,,7.0,,,0.0,1728151776351,1728151758424,1728153669068,1728151998531,1728151851157,1728151904892,1728151563583,1728153631669,1728151904893,1728153985100,1728155371950,1728154389768,1728155483846,1728153872793,1728152210110,1728153625118,1728151563851,1728151851151,1728151776343,1728153872774,1728152210106,1728151904888,1728151904892,1728151563849,1728153669068,1728151998529,1728154389757,1728155483840,1728155371929,1728155502146,1728153985089,1728153625108,1728153631642,1728151758417,74800,17919,203706,211575,53731,0,266,37399,93636,404657,111890,982161,18300,112296,1414998,6524,194566,1728153690727.0,1728152022587.0,1728153631651.0,1728151950341.0,,1728152229209.0,1728153872773.0,1728152210106.0,1728153669067.0,1728151957659.0,,1728153625108.0,1395899,0.5835380001974236,65619,15410.0,15410.0,6721.630208333333,0.0,0.0,0.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191930.0,1,0,37594.0,7416,2.548398873853419,2.6588811188811188,7584.166666666667,5859.09375,3.618968531468531,2.3891025641025645,7187.75,4447.166666666667
1250,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,23,0.9583333333333334,1.0,0.9166666666666666,1.0,6,2,6,7,3,7,4,6,1,4,2,7,7,59,62,45,0.7023809523809523,0.6813186813186813,0.6428571428571429,N,6,I didn't have any real strategies. Just thought about my life and what was happening. ,none,none,Press the spacebar and watched a green line go from left to right.,Perceptions and connection between words and stories.,"I thought word choices became easier. The thought of the story remained with me. Naturally, I came up with many words associated with the story.",7,intentional,Vivid scenes lingered in my head. I used various words describing parts of the scenes and words I felt were associated with those scenes.,7.0,4.0,5.0,5.0,7.0,6.0,5.0,1.0,I felt it was easy to come up with emotional words versus regular words. My descriptive words became more intuitve.,USA,10:17,50-54,M,Right,Y,,Y,,Asian,1,N,4,10,N,,6.0,,"I think there might have been a little bit of confusion. Initially, you brought up word chains, and then you introduced the concept of randomness. There was some confusion about whether to use two or three words to connect a thought or another form of connection.",0.0,1728146256001,1728146251067,1728147570766,1728146315136,1728146301847,1728146315135,1728146249151,1728147538070,1728146315135,1728147874916,1728148588152,1728148157397,1728148663393,1728147801041,1728146530357,1728147529109,1728146249740,1728146301844,1728146256000,1728147801038,1728146530356,1728146315134,1728146315135,1728146249739,1728147570765,1728146315135,1728148157395,1728148663391,1728148588148,1728148806595,1728147874912,1728147529108,1728147538067,1728146251066,45843,4933,230272,215220,13287,0,588,32695,0,282479,75239,430751,143202,73871,998751,8958,1326,1728147619609.0,1728146345248.0,1728147538069.0,,,1728146547091.0,1728147801037.0,1728146530355.0,1728147570765.0,,,1728147529108.0,982017,0.5315582813295932,90501,12754.0,8456.0,3912.035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,36050.0,2696,3.4454734848484847,2.281305916305916,4122.75,3701.32,4.388888888888889,2.0783068783068783,3922.5714285714284,3058.4444444444443
1251,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,False,True,20,0.8333333333333334,0.9166666666666666,0.75,1.0,7,1,7,7,3,7,2,7,1,1,1,5,4,50,53,41,0.5952380952380952,0.5824175824175825,0.5857142857142857,N,6,I didn't really have a strategy other than making sure to avoid making sentences.,none,none,I closed my eyes for a few seconds and took deep breaths.,I think the study is trying to measure short term memory and recalling events.,I felt that I started putting more words into categories rather than just avoiding making sentences. ,3,neither,After reading the story I found it easy to forget about it and focus on the next task.,2.0,1.0,1.0,1.0,5.0,1.0,4.0,1.0,I felt that after reading the story I was able to think of words easier. I was able to focus on the task better because I felt more engaged with the task.,USA,13:01,35-39,F,Right,Y,,Y,,White,1,N,4,8,N,,7.0,,,0.0,1728145853004,1728145844003,1728146786978,1728145938862,1728145858253,1728145866661,1728145840814,1728146754801,1728145888016,1728147045845,1728147667047,1728147231882,1728147734015,1728146996294,1728146136813,1728146751568,1728145840935,1728145858252,1728145853003,1728146996293,1728146136813,1728145866661,1728145888015,1728145840934,1728146786977,1728145938862,1728147231881,1728147734014,1728147667046,1728147755201,1728147045843,1728146751567,1728146754800,1728145844003,5248,9000,209315,197951,8408,21354,120,32176,50846,186036,66967,435164,21186,49549,614754,3232,3068,1728146815960.0,1728145953312.0,1728146754801.0,1728145893329.0,,1728146148519.0,1728146996293.0,1728146136813.0,1728146786977.0,1728145901687.0,,1728146751567.0,603048,0.7490857965765223,64393,10505.0,10505.0,4876.815362931642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,11769.0,2176,2.4097286453384017,1.9914698997187807,4193.418604651163,5560.212121212121,3.011847041847042,2.3110144927536234,3803.4285714285716,4748.0
1296,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,22,0.9166666666666666,0.9166666666666666,0.9166666666666666,1.0,6,1,5,6,3,6,5,4,3,1,1,3,3,44,47,38,0.5238095238095238,0.5164835164835165,0.5428571428571428,N,4,"I don't think I used any strategies, though it is hard to say for sure if I did it without thinking about it.",sound,sound,Tried to process what I felt like I was missing from the story. ,how certain events can change our brains thought patterns,"I did notice words just popping in from the story. Like ""lake"" ""road"" ""drink"". ",5,unintentional,"I was basically assuming the story would pop into my mind after just reading it, so I may have tried to actively suppress it. Hard to say for sure, but I do know that certain words came up that were absolutely inspired by the story. ",5.0,2.0,4.0,5.0,5.0,2.0,2.0,3.0,"I just felt more aware of myself than before. But I think it was because I was trying to clear my mind of the story as to ""not focus"" for the word chain.",USA,11:14,50-54,M,Right,Y,,Y,,White,1,N,3,3,N,,7.0,,Nothing to add other than I really want to find that full story now hah. Good luck with your studies!,0.0,1728311703607,1728311700681,1728313025465,1728311813294,1728311721701,1728311731023,1728311345258,1728312994198,1728311756837,1728313302512,1728313992280,1728313579123,1728314052410,1728313230663,1728312032097,1728312989824,1728311345401,1728311721700,1728311703605,1728313230661,1728312032096,1728311731023,1728311756836,1728311345400,1728313025464,1728311813294,1728313579121,1728314052407,1728313992275,1728314083386,1728313302508,1728312989823,1728312994197,1728311700680,18093,2924,205196,218802,9322,25813,142,31266,56457,276609,60127,413152,30976,71845,957726,4373,355279,1728313045607.0,1728311851246.0,1728312994198.0,1728311771407.0,,1728312047935.0,1728313230661.0,1728312032096.0,1728313025464.0,1728311777306.0,,1728312989823.0,941888,0.6977618954888268,55784,9519.0,9519.0,2841.45739046702,7771.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22769.0,1,0,20712.0,1266,3.0615494061330466,2.656837065286816,2984.2580645161293,2698.6567164179105,3.6156123141072976,2.353409090909091,2071.4615384615386,3083.1111111111113
1265,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,True,21,0.875,0.9166666666666666,0.8333333333333334,1.0,5,4,5,5,3,6,2,3,5,1,1,3,4,44,47,37,0.5238095238095238,0.5164835164835165,0.5285714285714286,N,4,"I was looking around the room, thinking about things I did today, and picking letters and making words up that start with that letter. ",meaning,meaning,Nothing.,Honestly unsure - ,No differences - ,3,neither,It did not have any effect on me playing the word game. ,3.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,n/a,USA,11:56,30-34,F,Right,Y,,Y,,White,1,N,1,4,N,,7.0,,,0.0,1728151697878,1728151694524,1728153709987,1728151963455,1728151707260,1728151776930,1728151690185,1728153678671,1728151915355,1728154009844,1728154574639,1728154204393,1728154633403,1728153952042,1728152165703,1728153674644,1728151691562,1728151707258,1728151697875,1728153952037,1728152165702,1728151776927,1728151915352,1728151691558,1728153709986,1728151963453,1728154204383,1728154633394,1728154574615,1728154646434,1728154009829,1728153674643,1728153678664,1728151694521,9380,3351,242050,202247,69667,138422,1373,31315,48098,194539,58755,370222,13031,57787,1508940,4020,2959,1728153771038.0,1728151985057.0,1728153678669.0,1728151921545.0,,1728152194513.0,1728153952036.0,1728152165702.0,1728153709985.0,1728151927475.0,,1728153674643.0,1480130,0.7605949022791016,96395,11698.0,8607.0,2896.8108974358975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,631804.0,1316,2.1205609544282313,2.287039627039627,3015.483333333333,2778.1384615384613,1.9611888111888112,1.9618260527351437,2234.846153846154,2705.3636363636365
1252,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,6,0.25,0.3333333333333333,0.16666666666666666,0.5,4,5,4,3,3,4,5,5,3,4,4,3,4,48,51,41,0.5714285714285714,0.5604395604395604,0.5857142857142857,N,4,Awesome,equal,equal,To understand ,Human brain activity,Nothing special,4,both,Nothing special,6.0,6.0,7.0,6.0,5.0,6.0,6.0,5.0,Nothing special,USA,00:57,55-59,M,Right,Y,,Y,,Asian,1,N,4,4,N,,,,,36559.0,1728146520120,1728146483351,1728146925300,1728146627648,1728146524447,1728146581434,1728144775752,1728146893893,1728146584656,1728147168173,1728147421902,1728147301024,1728147474327,1728147135614,1728146843842,1728146891338,1728144779427,1728146524445,1728146520118,1728147135611,1728146843840,1728146581432,1728146584655,1728144779425,1728146925299,1728146627647,1728147301021,1728147474322,1728147421869,1728147484589,1728147168168,1728146891338,1728146893891,1728146483346,4325,36767,210311,216192,56985,3221,3673,31406,42991,132848,52420,120845,10262,32554,47496,2553,1703919,1728146930807.0,1728146631683.0,1728146893892.0,1728146586164.0,,1728146849509.0,1728147135611.0,1728146843840.0,1728146925299.0,1728146592566.0,,1728146891338.0,41829,-0.042620492492462685,39469,93443.0,93443.0,22025.166666666664,0.0,33191.0,0.0,36559.0,51032.0,0.0,0.0,0.0,0.0,0.0,1550.0,0.0,0.0,0.0,0.0,0.0,1356582.0,1,5,2888.0,1407,3.298484848484849,2.7237373737373733,20479.0,23571.333333333332,,2.15,,8436.5
1341,True,True,True,True,True,True,True,False,True,False,True,True,True,False,True,True,True,True,True,True,True,True,True,True,21,0.875,0.8333333333333334,0.9166666666666666,1.0,6,1,6,7,2,7,5,5,1,1,1,7,7,54,56,40,0.6428571428571429,0.6153846153846154,0.5714285714285714,N,5,I thought of things in my life and filled in the space with that. I used home and school and all the words that could be associated with home and school.,meaning,meaning,Nothing. I waited for the next part of the survey to continue.,Attention to detail using words as a key point- maybe memory? ,I felt that is was easier on the after part. For some reason I was thinking about the creepy story and how the men just sat there drinking and doing nothing after they saw the body of the little girl. I was also thinking how could Claire be with someone like her husband and his trashy friends. I think I was stuck on those to elements of the story.,6,unintentional,"Though I was trying to pay attention to the word game, I was thinking about the story. I was also trying to piece together the timeline of the story as it jumped a little. It was very strange. I would not want to be Claire. I was also thinking what was with that creep guy that was tapping on her window looking up and down Claire-uncomfortable!",5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,"I think I felt more distracted playing the word game. I wouldn't call it harder or easier, just different. I think if the story had been less complex and happier, it would have been easy to dismiss in my mind and play the word game better.",USA,13:39,30-34,F,Right,Y,,Y,,White,1,N,4,1,N,,7.0,,I think the flow of reading the story would be easier without having to press a button after every sentence. It was a bit choppy for me reading it this way. ,0.0,1728320780283,1728320775612,1728321810072,1728320919347,1728320834568,1728320844189,1728319826358,1728321778160,1728320868504,1728322075127,1728322757866,1728322316767,1728322802992,1728322009575,1728321176736,1728321776090,1728319826446,1728320834567,1728320780282,1728322009572,1728321176735,1728320844188,1728320868503,1728319826446,1728321810072,1728320919347,1728322316765,1728322802991,1728322757865,1728322872949,1728322075126,1728321776090,1728321778159,1728320775611,54284,4670,199500,257388,9620,24314,88,31912,50843,241638,45125,441098,69957,65551,599354,2069,949165,1728321828406.0,1728320994922.0,1728321778160.0,1728320877727.0,,1728321189091.0,1728322009572.0,1728321176735.0,1728321810072.0,1728320884042.0,,1728321776090.0,586999,0.6408335923139279,52316,6906.0,6584.0,2817.1717621569574,45741.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,917934.0,1,0,10978.0,1912,2.268232445520581,2.36162500878016,2702.9402985074626,2931.4032258064517,3.41878354978355,2.2835454545454548,2357.1666666666665,2838.9
