participantID,comp_Q1,comp_Q2,comp_Q8,comp_Q9,comp_Q11,comp_Q13,comp_Q16,comp_Q17,comp_Q18,comp_Q19,comp_Q23,comp_Q25,comp_Q3,comp_Q4,comp_Q5,comp_Q6,comp_Q10,comp_Q12,comp_Q14,comp_Q15,comp_Q20,comp_Q22,comp_Q24,comp_Q26,comp_raw,comp_prop,specific_prop,general_prop,catch_prop,acc_button_press_food,freq_button_press_food,repetition_button_press_food,acc_button_press_story,freq_button_press_story,repetition_button_press_story,demographics_country,demographics_currenttime,demographics_age,demographics_gender,demographics_hand,demographics_nativelang,demographics_nativelang_text,demographics_fluency,demographics_fluency_text,demographics_race,demographics_attncheck,demographics_hispanic,demographics_education,demographics_reading,read_story,read_enjoy,wcg_strategy,wcg1_sound_meaning,wcg2_sound_meaning,guess_suppress_1,guess_suppress_2,guess_experiment,wcg_diff_general,linger_rating,success_suppress_1,success_suppress_2,wcg_diff_suppress,wcg_strategy_after_fail,volition,volition_explanation,linger_rating_start,linger_rating_end,wcg_diff_emotion,wcg_diff_topics,wcg_diff_ease,wcg_diff_tired,wcg_diff_bored,wcg_diff_thoughts,wcg_diff_explanation,content_attention,content_attention_text,clarity_rating,clarity_explanation,open_box,tran_Q1,tran_Q2,tran_Q3,tran_Q4,tran_Q5,tran_Q6,tran_Q7,tran_Q8,tran_Q9,tran_Q10,tran_Q11,tran_Q12,tran_Q13,tran_raw,tran_raw_all,tran_raw_10,tran_prop,tran_prop_all,tran_prop_10,total_double_press_count_post,total_double_press_count_pre,free_association_post_stage_start,free_association_pre_stage_start,q_double_press_post_stage_start,q_double_press_pre_stage_start,q_experience1_stage_start,q_experience2_stage_start,q_experience3_stage_start,q_experience4_stage_start,q_open_stage_start,questionnaire_comprehension_stage_start,questionnaire_demographics_stage_start,questionnaire_transportation_stage_start,reading_stage_start,wcg_practice_stage_start,free_association_post_stage_end,free_association_pre_stage_end,q_double_press_post_stage_end,q_double_press_pre_stage_end,q_experience1_stage_end,q_experience2_stage_end,q_experience3_stage_end,q_experience4_stage_end,q_open_stage_end,questionnaire_comprehension_stage_end,questionnaire_demographics_stage_end,questionnaire_transportation_stage_end,reading_stage_end,wcg_practice_stage_end,free_association_pre_task_start,free_association_pre_task_end,reading_task_start,reading_task_end,free_association_post_task_start,free_association_post_task_end,spr_time,mean_sr_post,mean_sr_pre,mean_rt_post,mean_rt_pre,mean_sr_30s_post,mean_sr_30s_pre,mean_rt_30s_post,mean_rt_30s_pre,te_count_post,te_count_pre,exp_time_away,spr/char,spr-wcg-break,rt_max,rt_mean,time away (m),focusevents,spr time away (m),wcg time away (m),attncheck
1231,False,True,True,True,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,True,True,True,False,True,13,0.5416666666666666,0.5833333333333334,0.5,1.0,7,never,dontknow,7,never,Y,USA,21:46,40-44,F,Right,Y,,Y,,White,1,N,3,2,N,4,"rhyming works, words that start with same letter. ",equal,equal,food,the story i had just read,"i have no idea, but I want to read this book!!",i felt like it was easier to come up with words,6,7,7,i felt like it was easier to suppress story related thoughts than food thought. ,"i just tried to follow directions the best I could, ",unintentional,i experenced trying not to think of  food or story thoughts. thoughts while typing random words. ,5.0,6.0,5.0,7.0,5.0,5.0,1.0,1.0,i felt like i could supress thoughts better the second time- because I was able to follow directions and do it previously.,N,,7.0,,,4,1,5,6,3,7,4,7,1,1,1,4,7,48,51,37,0.5714285714285714,0.5604395604395604,0.5285714285714286,7,7,1707190287274.0,1707189504086.0,1707190471293.0,1707189687598.0,1707190861201.0,1707190943037.0,1707191044625.0,1707191133336.0,1707191271106.0,1707190562346.0,1707191206814.0,1707190490131.0,1707189749635.0,1707189443141.0,1707190471291.0,1707189687595.0,1707190485802.0,1707189742899.0,1707190943034.0,1707191044622.0,1707191133335.0,1707191204307.0,1707191283512.0,1707190861199.0,1707191271105.0,1707190562343.0,1707190264329.0,1707189461109.0,1707189504086.0,1707189687595.0,1707189749635.0,1707190264329.0,1707190287274.0,1707190471291.0,514694,2.226694054245075,2.364512689827335,3344.2363636363634,2866.0,1.8499999999999999,1.9037037037037037,3240.222222222222,2858.9,7,7,0.004333333333333333,0.6847868659865975,22945,10146.0,2986.8372093023254,0.011166666666666667,3.0,0.0,0.006833333333333333,1
1293,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,24,1.0,1.0,1.0,1.0,7,never,Y,7,never,Y,USA,11:13,40-44,F,Left,N,Korean,Y,,Asian,1,N,4,8,N,6,I looked around my surroundings and named things I saw.,none,none,food,story,how people suppress certain thoughts,it was harder to suppress story-related thoughts than food,5,7,5,it was harder and occurred a lot more frequently,I tried to think of something else quickly,unintentional,"I didn't intentionally think about the story. Whenever I thought of words related to the story such as river, beer, fishing I automatically reflected on the story.",6.0,6.0,1.0,3.0,2.0,1.0,1.0,4.0,I used the same strategy for both word chain games. The second time it was a little harder to come up with words that doesn't make me think of the story.,N,,7.0,,,6,1,6,7,2,7,4,4,1,1,1,4,6,48,50,38,0.5714285714285714,0.5494505494505495,0.5428571428571428,7,4,1707235092288.0,1707233977046.0,1707235274574.0,1707234157546.0,1707235533893.0,1707235622707.0,1707235759626.0,1707235905501.0,1707236060591.0,1707235347270.0,1707236003138.0,1707235293062.0,1707234201878.0,1707233920464.0,1707235274572.0,1707234157545.0,1707235288516.0,1707234191159.0,1707235622705.0,1707235759623.0,1707235905499.0,1707235999800.0,1707236073839.0,1707235533889.0,1707236060588.0,1707235347266.0,1707235034736.0,1707233940435.0,1707233977046.0,1707234157545.0,1707234201878.0,1707235034736.0,1707235092288.0,1707235274572.0,832858,2.738089968606273,2.0648924773671222,3719.265306122449,3111.1724137931033,3.2531692286633,2.1019047619047617,2509.0,2481.7,7,4,0.0,0.816086893407054,57552,11776.0,3270.4529914529912,0.0,0.0,0.0,0.0,1
1294,True,True,True,False,True,True,True,True,False,False,True,True,False,True,True,False,False,True,False,True,True,True,True,True,17,0.7083333333333334,0.75,0.6666666666666666,0.5,5,3to5,sometimes,1,often,dontknow,USA,11:53,40-44,M,Right,Y,,Y,,White,1,N,5,2,N,1,WHATEVER CAME TO MIND. I HAVE MEMORIES OF VIOLENCE AND PTSD. YOU SHOULD HAVE WARNED,none,meaning,FOOD,STORY,I DONT' CARE I AM VERY UPSET AND I CAN'T THINK ABOUT ANYTHING ELSE RIHGT NOW. I'M GOING BAQCK TO BED,HATED THE SECOND GAME,7,4,1,PTSD FLASHBACKS,PTSD ,unintentional,BECAUSE I HAVE A HISTORY OF VIOLOENCE AGAINST ME. WHY IS N'T THIS OVER,7.0,7.0,7.0,1.0,1.0,7.0,1.0,7.0,I HAVE A CLEAR IMAGE OF THIS HAPPENING WHY ISN'T THIS OVER,N,,,,,7,7,7,7,1,1,7,1,1,7,7,1,1,54,55,52,0.6428571428571429,0.6043956043956044,0.7428571428571429,85,10,1707237852269.0,1707237231267.0,1707238032930.0,1707237424298.0,1707238209940.0,1707238276929.0,1707238312835.0,1707238350689.0,1707238432835.0,1707238079220.0,1707238390595.0,1707238045616.0,1707237446602.0,1707237125098.0,1707238032929.0,1707237424296.0,1707238043192.0,1707237442712.0,1707238276928.0,1707238312832.0,1707238350687.0,1707238387040.0,1707238438760.0,1707238209937.0,1707238432832.0,1707238079217.0,1707237836936.0,1707237146040.0,1707237231267.0,1707237424296.0,1707237446602.0,1707237836936.0,1707237852269.0,1707238032929.0,390334,3.9647753040610185,2.416103753332014,3061.5423728813557,2168.2808988764045,3.7393939393939397,2.0859728506787327,2891.6,1640.611111111111,85,10,1.6050499999999999,0.5007787446763782,15333,48487.0,2497.0632911392404,2.9626499999999996,14.0,1.3500166666666666,2.7719,1
1304,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,23,0.9583333333333334,0.9166666666666666,1.0,1.0,7,never,N,7,never,Y,USA,11:41,40-44,F,Right,Y,,Y,,White,1,N,1,10,N,5,sometimes I looked at my surroundings and named off stufff and other times it was words that were spelled similar.,none,none,food,the story,to find out how easily people can suppress thoughts when told not to think about a certain topic.,I felt less restricted the first time around. The second time there was just so many words that could be related to the storyl.,3,7,6,it was easier to supress food thoughts but when it came to the story there was so many different words that would/could take you right back to the story;.,none really I just didn't think about food. When I thoght about the story then I would think of a color or somethihng way off topic ,unintentional,I would be thinking of words such as water and then it would take me to the story I read.,6.0,3.0,4.0,3.0,5.0,5.0,2.0,5.0,It was more free flowing the first time around coming up with words and ddn't think twice about the words. But second time around certain words made me think of the story and make me want to keep reading;.,N,,7.0,,,7,1,7,7,3,7,5,7,1,5,3,7,7,64,67,50,0.7619047619047619,0.7362637362637363,0.7142857142857143,2,1,1707240378429.0,1707239574725.0,1707240559542.0,1707239758770.0,1707240802722.0,1707240916081.0,1707241094361.0,1707241135033.0,1707241314438.0,1707240624955.0,1707241269569.0,1707240577965.0,1707239822236.0,1707239483605.0,1707240559541.0,1707239758769.0,1707240574002.0,1707239781135.0,1707240916080.0,1707241094360.0,1707241135032.0,1707241264755.0,1707241323322.0,1707240802720.0,1707241314436.0,1707240624952.0,1707240294630.0,1707239505176.0,1707239574725.0,1707239758769.0,1707239822236.0,1707240294630.0,1707240378429.0,1707240559541.0,472394,2.3396092972762226,2.6504205704020736,2920.6451612903224,3016.7049180327867,2.660929951690821,1.82099173553719,2822.6,2569.090909090909,2,1,0.0,0.7809206624996604,83799,8065.0,2907.218045112782,0.0,0.0,0.0,0.0,1
1384,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,9,0.375,0.5,0.25,1.0,5,never,dontknow,6,never,N,USA,19:14,30-34,M,Right,Y,,Y,,White,1,N,2,1,N,2,"Typed what I saw in the room, and whatever thoughts those led into",none,none,food,the story,my awful memory,none,1,3,5,none come to mind,I forgot it immediately...,,,,,,,,,,,,Y,"TV on in background, always is",6.0,,N/A,5,3,5,5,5,3,3,5,4,2,1,3,5,44,49,36,0.5238095238095238,0.5384615384615384,0.5142857142857142,0,4,1707264236340.0,1707263571474.0,1707264422924.0,1707263759629.0,1707264718620.0,1707264793166.0,,,1707264897800.0,1707264497024.0,1707264836338.0,1707264448721.0,1707263786697.0,1707263511033.0,1707264422922.0,1707263759628.0,1707264443973.0,1707263779596.0,1707264793165.0,1707264834011.0,,,1707264922964.0,1707264718619.0,1707264897798.0,1707264497021.0,1707264186848.0,1707263545556.0,1707263571474.0,1707263759628.0,1707263786697.0,1707264186848.0,1707264236340.0,1707264422922.0,400151,2.393913929208047,2.536152105470287,2914.90625,3688.843137254902,2.2681818181818185,2.111111111111111,2711.181818181818,3064.6666666666665,0,4,0.0,0.1978039294109498,49492,10391.0,3273.568,0.0,0.0,0.0,0.0,1
1385,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,False,True,False,True,True,True,True,21,0.875,0.9166666666666666,0.8333333333333334,1.0,5,never,dontknow,5,1to2,dontknow,USA,12:28,25-29,M,Right,Y,,Y,,White,1,N,2,5,N,5,"I was beginning to create a ""buffer"" of words to use during the instructions, before the game properly began. I also would preemptively conjure more words before I had finished typing the current one. Focusing on a related series of words would help me avoid thinking about the undesired thoughts.",meaning,meaning,food,the story by Raymond,where people's thoughts drift towards after the instructions about suppression,the suppression was more difficult during the second round,6,4,5,"i was making a less active effort to suppress them, though it was also easier to do so","focusing on topics to create multiple words to use, as well as looking at my immediate surroundings to find objects to focus on and create words from",both,I thought of where the story left off and what details weren't clear to me,5.0,5.0,5.0,5.0,6.0,1.0,1.0,5.0,"The atmosphere in my mind changed to something more dire and serious, reflecting what the story had impressed upon me.",N,,7.0,,,6,2,1,7,2,5,5,1,3,1,1,3,5,40,42,32,0.47619047619047616,0.46153846153846156,0.45714285714285713,10,8,1707250228625.0,1707248914657.0,1707250410766.0,1707249100926.0,1707250714031.0,1707250965224.0,1707251086406.0,1707251135390.0,1707251324015.0,1707250500759.0,1707251273198.0,1707250432963.0,1707249173544.0,1707248842314.0,1707250410765.0,1707249100925.0,1707250429485.0,1707249164182.0,1707250965222.0,1707251086405.0,1707251135389.0,1707251269469.0,1707251333597.0,1707250714029.0,1707251324013.0,1707250500757.0,1707250197357.0,1707248868766.0,1707248914657.0,1707249100925.0,1707249173544.0,1707250197357.0,1707250228625.0,1707250410765.0,1023813,2.344706568793525,2.4302685950413223,3570.8823529411766,3962.425531914894,2.0647727272727274,2.493181818181818,3170.3333333333335,4546.333333333333,10,8,0.30368333333333336,0.5857981563466452,31268,16904.0,3655.4444444444443,0.3467333333333333,4.0,0.0,0.0,1
1005,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,False,True,20,0.8333333333333334,1.0,0.6666666666666666,1.0,7,never,N,7,1to2,Y,USA,13:33,35-39,M,Right,Y,,Y,,Asian,1,N,5,5,N,7,Simply ,sound,sound,food ,Story ,Check the impact o story ,I was thinking about story ,5,7,5,I just red about ,N/A,unintentional,Scenes came to mind ,6.0,4.0,5.0,5.0,3.0,1.0,1.0,4.0,Thank you ,N,,6.0,,,6,6,7,7,4,7,3,6,3,2,2,4,5,58,62,49,0.6904761904761905,0.6813186813186813,0.7,2,0,1707243338392.0,1707241892588.0,1707243523906.0,1707242075423.0,1707243962184.0,1707244112781.0,1707244246281.0,1707244316559.0,1707244502677.0,1707243629808.0,1707244417006.0,1707243551572.0,1707242200902.0,1707241757769.0,1707243523906.0,1707242075422.0,1707243547946.0,1707242133641.0,1707244112780.0,1707244246279.0,1707244316558.0,1707244411557.0,1707244518736.0,1707243962182.0,1707244502676.0,1707243629805.0,1707243306890.0,1707241840846.0,1707241892588.0,1707242075422.0,1707242200902.0,1707243306890.0,1707243338392.0,1707243523906.0,1105988,2.5154402415766053,2.833905380333952,7729.125,5897.4838709677415,2.3,3.626190476190476,8630.666666666666,6638.5,2,0,0.32475,0.5636229121656009,31502,21974.0,6944.430769230769,0.3925166666666666,3.0,0.0,0.0,1
1386,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,23,0.9583333333333334,0.9166666666666666,1.0,1.0,6,dontknow,Y,5,dontknow,sometimes,USA,14:22,50-54,M,Right,Y,,Y,,White,1,N,4,8,Y,7,"I thought of related words as quickly as I could like 'dog, cat, mouse'",meaning,meaning,food,the story,How much a person is distracted by an more abstract but common topic versus a lengthy and specific story,I was more agitated after reading the story because it was so affecting to me.,7,4,2,I felt nothing much while suppressing food thoughts. I wasn't bothered when it happened. It bothered me a little when I thought about the story.,it felt like I was pulling the next word from the top of my head while below the top it just white space.,unintentional,"I was trying to think of other words, but I would just think about Claire. Especially the moment when she was being harassed by the man.",4.0,3.0,4.0,6.0,7.0,6.0,1.0,4.0,"It was harder to come up with words as I was trying not to come up with any that could be related to the story. I was slightly agitated. I think I wanted to ruminate on the story, but I had to complete the word chain at that time.",N,,6.0,,'Juice' kept coming up for food-related during the first word chain. ,7,1,7,7,2,7,7,5,1,2,1,5,5,55,57,45,0.6547619047619048,0.6263736263736264,0.6428571428571429,19,16,1707249814559.0,1707249010086.0,1707249998786.0,1707249191286.0,1707250259551.0,1707250387017.0,1707250681148.0,1707250788921.0,1707251025568.0,1707250082701.0,1707250951696.0,1707250028983.0,1707249223090.0,1707248939283.0,1707249998785.0,1707249191285.0,1707250025671.0,1707249212839.0,1707250387015.0,1707250681146.0,1707250788920.0,1707250945710.0,1707251110640.0,1707250259550.0,1707251025567.0,1707250082700.0,1707249769844.0,1707248970880.0,1707249010086.0,1707249191285.0,1707249223090.0,1707249769844.0,1707249814559.0,1707249998785.0,546754,2.995228171586867,2.886192322170583,3683.92,3938.4565217391305,4.670031055900621,1.9227272727272728,3813.4285714285716,3254.625,19,16,0.0,0.5990662500872221,44715,13999.0,3744.8396226415093,0.0,0.0,0.0,0.0,1
1387,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,True,22,0.9166666666666666,1.0,0.8333333333333334,1.0,7,never,Y,7,never,Y,USA,10:47,20-24,M,Right,Y,,Y,,NativeAmerican,1,N,4,8,N,5,"Looking around the room, work related words.",meaning,meaning,Food,Story,"How telling us not to think of something, actually makes us think of it.",I thought of more words related to mountains and woods. Easier to avoid thinking of food.,5,5,3,"Suppressing food was easier, I'm not hungry. The story lingered probably because I wanted to know how it ended.","None really, just thought of words.",unintentional,"I'd think of scenery and it was similar to the story, such as mountains, woods",6.0,3.0,3.0,5.0,3.0,3.0,3.0,5.0,Thought of scenery more,N,,5.0,,,7,3,6,6,3,7,2,2,3,1,1,5,6,49,52,38,0.5833333333333334,0.5714285714285714,0.5428571428571428,15,4,1707320131304.0,1707319374953.0,1707320314025.0,1707319555642.0,1707320549001.0,1707320622364.0,1707320707467.0,1707320870064.0,1707321032355.0,1707320390813.0,1707320921797.0,1707320331515.0,1707319579585.0,1707319323418.0,1707320314024.0,1707319555641.0,1707320323419.0,1707319570854.0,1707320622362.0,1707320707466.0,1707320870063.0,1707320919213.0,1707321043267.0,1707320548998.0,1707321032351.0,1707320390810.0,1707320101839.0,1707319343643.0,1707319374953.0,1707319555641.0,1707319579585.0,1707320101839.0,1707320131304.0,1707320314024.0,522254,2.811691980336048,2.237234759775743,2537.2638888888887,2696.3582089552237,3.1999999999999997,2.1306818181818183,2467.090909090909,2448.4545454545455,15,4,3.0865333333333336,0.6139717308471546,29465,20448.0,2574.1677852348994,4.236233333333334,11.0,1.0827166666666665,1.0827166666666665,1
1232,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,22,0.9166666666666666,1.0,0.8333333333333334,1.0,6,1to2,N,6,never,sometimes,USA,21:52,30-34,F,Right,Y,,Y,,MORE,1,N,4,3,N,7,I focused on things that were around me and tried to come up with categories that were not restricted.,equal,equal,food,the story,unsure,"It was easier to not use food items than it was to not think about the story, I felt like I was using words that could have related to the story.",5,6,5,I felt that it was easier to suppress food-related thoughts than story-related thoughts.,I tried to focus on my surroundings and categories.,unintentional,A couple of times I found myself thinking about the story.,4.0,2.0,4.0,4.0,5.0,3.0,4.0,1.0,I felt that it was easier to come up with words that were not food than the story because I felt that several words I chose could have somehow been related to the story.,N,,7.0,,,7,2,6,7,4,7,1,5,1,1,1,7,7,52,56,38,0.6190476190476191,0.6153846153846154,0.5428571428571428,2,2,1707190867895.0,1707190108245.0,1707191050035.0,1707190288397.0,1707191271285.0,1707191355616.0,1707191441745.0,1707191471209.0,1707191570462.0,1707191123771.0,1707191530858.0,1707191070514.0,1707190307823.0,1707190045473.0,1707191050034.0,1707190288396.0,1707191065280.0,1707190301982.0,1707191355614.0,1707191441742.0,1707191471208.0,1707191527595.0,1707191580027.0,1707191271284.0,1707191570461.0,1707191123768.0,1707190753935.0,1707190063098.0,1707190108245.0,1707190288396.0,1707190307823.0,1707190753935.0,1707190867895.0,1707191050034.0,446112,2.3450468399525004,2.2618652037617553,3372.074074074074,2858.84126984127,2.402,2.0464285714285717,2698.8,2519.0,2,2,0.0,0.8069324482388789,113960,17821.0,2990.6141732283463,11.781616666666668,3.0,0.0,0.0,1
