participantID,comp_Q1,comp_Q2,comp_Q8,comp_Q9,comp_Q11,comp_Q13,comp_Q16,comp_Q17,comp_Q18,comp_Q19,comp_Q23,comp_Q25,comp_Q3,comp_Q4,comp_Q5,comp_Q6,comp_Q10,comp_Q12,comp_Q14,comp_Q15,comp_Q20,comp_Q22,comp_Q24,comp_Q26,comp_raw,comp_prop,specific_prop,general_prop,catch_prop,demographics_country,demographics_currenttime,demographics_age,demographics_gender,demographics_hand,demographics_nativelang,demographics_nativelang_text,demographics_fluency,demographics_fluency_text,demographics_race,demographics_attncheck,demographics_hispanic,demographics_education,demographics_reading,read_story,read_enjoy,wcg_strategy,wcg1_sound_meaning,wcg2_sound_meaning,guess_suppress_1,guess_suppres_2,guess_experiment,wcg_diff_general,linger_rating,success_suppress_1,success_suppress_2,volition,volition_explanation,wcg_diff_emotion,wcg_diff_topics,wcg_diff_ease,wcg_diff_tired,wcg_diff_bored,wcg_diff_thoughts,wcg_diff_explanation,clarity_rating,clarity_explanation,open_box,tran_Q1,tran_Q2,tran_Q3,tran_Q4,tran_Q5,tran_Q6,tran_Q7,tran_Q8,tran_Q9,tran_Q10,tran_Q11,tran_Q12,tran_Q13,tran_raw_10,tran_prop_10,free_association_post_stage_start,free_association_pre_stage_start,q_experience1_stage_start,q_experience2_stage_start,q_experience3_stage_start,q_experience4_stage_start,q_open_stage_start,questionnaire_comprehension_stage_start,questionnaire_demographics_stage_start,questionnaire_transportation_stage_start,reading_stage_start,free_association_post_stage_end,free_association_pre_stage_end,q_experience1_stage_end,q_experience2_stage_end,q_experience3_stage_end,q_experience4_stage_end,q_open_stage_end,questionnaire_comprehension_stage_end,questionnaire_demographics_stage_end,questionnaire_transportation_stage_end,reading_stage_end,free_association_pre_task_start,free_association_pre_task_end,reading_task_start,reading_task_end,free_association_post_task_start,free_association_post_task_end,spr_time,mean_sr_post,mean_sr_pre,mean_rt_post,mean_rt_pre,mean_sr_30s_post,mean_sr_30s_pre,mean_rt_30s_post,mean_rt_30s_pre,exp_time_away,spr/char,spr-wcg-break,rt_max,rt_mean,time away (m),focusevents,spr time away (m),wcg time away (m),attncheck
1180,True,False,True,True,True,False,True,True,True,False,False,True,True,True,True,True,True,False,True,True,True,True,True,True,19,0.7916666666666666,0.6666666666666666,0.9166666666666666,1.0,USA,10:06,30-34,M,Right,Y,,Y,,White,1,N,1,7,N,4,I looked around my room and thought of objects and things related to what i saw.,sound,sound,food,the story,Do not know.,I did not feel any differences.,5,6,4,unintentional,I thought of the text a few times when i was playing the word chain game.,1.0,5.0,1.0,1.0,1.0,1.0,I did not feel any significant changes.,6.0,,,6,1,5,6,3,5,6,4,2,1,1,1,1,37,0.5285714285714286,1696870394093.0,1696868628236.0,1696870878057.0,1696870981738.0,1696871070141.0,1696871145393.0,1696871260326.0,1696870639482.0,1696871203949.0,1696870586575.0,1696868870034.0,1696870580336.0,1696868842093.0,1696870981737.0,1696871070140.0,1696871145392.0,1696871200023.0,1696871265962.0,1696870878056.0,1696871260324.0,1696870639480.0,1696870366776.0,1696868628236.0,1696868842093.0,1696868870034.0,1696870366776.0,1696870394093.0,1696870580336.0,1496742,3.1562832909843777,2.4810439084724796,5477.264705882353,6109.685714285714,4.021014492753623,2.5925,4472.666666666667,3395.625,11.066616666666667,0.37833709920575587,27317,38100.0,5798.057971014493,11.195316666666667,283.0,10.848316666666667,10.934883333333334,1
1181,True,True,True,True,True,False,True,True,True,True,True,True,True,True,False,False,True,True,True,False,False,True,False,True,18,0.75,0.9166666666666666,0.5833333333333334,1.0,USA,10:06,35-39,F,Right,Y,,Y,,White,1,N,2,7,N,5,I just tried to find thinks that linked them together. ,meaning,meaning,Food,the story,how well people can steer clear of a topic,none,3,6,7,neither,"I just knew I had to keep the story out, I guess a few times 'girl' came to mind, so I tried to go away from it.",4.0,4.0,4.0,4.0,4.0,4.0,"It was not a bad experience, the story was definitely interesting. The word chain seemed to drag on longer than it said it would.",7.0,,,6,1,5,5,1,7,3,5,3,2,1,1,1,38,0.5428571428571428,1698328295972.0,1698327542021.0,1698328917366.0,1698328973597.0,1698328984284.0,1698329012604.0,1698329206955.0,1698328534058.0,1698329140959.0,1698328483508.0,1698327776145.0,1698328480439.0,1698327722705.0,1698328973595.0,1698328984283.0,1698329012603.0,1698329138290.0,1698329210185.0,1698328917365.0,1698329206954.0,1698328534056.0,1698328156368.0,1698327542021.0,1698327722705.0,1698327776145.0,1698328156368.0,1698328295972.0,1698328480439.0,380223,2.9226795617594403,2.930537361189535,3842.5625,3763.8333333333335,3.8840476190476187,2.564285714285714,2927.4,2815.25,1.3003666666666667,0.6207711541049548,139604,17254.0,3803.1979166666665,1.3241333333333332,3.0,0.0,0.0,1
1182,False,True,True,True,True,True,False,True,True,False,False,True,True,True,False,False,True,True,False,True,False,True,False,False,14,0.5833333333333334,0.6666666666666666,0.5,0.0,USA,18:24,45-49,F,Right,Y,,Y,,White,1,N,2,1,N,3,none,none,none,food,any words that had to do with the story,how much you pay attention or how much you can remember,I was more alert of the words I was picking after reading the text.,1,7,7,,,,,,,,,,7.0,,,7,1,7,7,7,7,1,7,1,1,1,7,7,40,0.5714285714285714,1698271576880.0,1698270458878.0,1698272440223.0,1698272543891.0,,,1698272782420.0,1698272140795.0,1698272642774.0,1698271769179.0,1698270659940.0,1698271764235.0,1698270647080.0,1698272543888.0,1698272637412.0,,,1698272791994.0,1698272440219.0,1698272782411.0,1698272140789.0,1698271555397.0,1698270458878.0,1698270647080.0,1698270659940.0,1698271555397.0,1698271576880.0,1698271764235.0,895457,2.8534299856038987,2.3750793650793653,4682.025,4588.170731707317,3.1392063492063493,3.0725396825396825,4225.428571428572,4399.833333333333,0.4325,0.7001840656144203,21483,19819.0,4634.518518518518,0.46768333333333334,7.0,0.35413333333333336,0.35413333333333336,1
1098,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,23,0.9583333333333334,0.9166666666666666,1.0,1.0,USA,19:02,20-24,M,Right,Y,,Y,,Asian,1,N,4,4,N,6,I had no strategies just wrote words that followed after naturally.,meaning,meaning,Food,Related to the short story,immersion,I felt a little more somber,5,5,6,both,Some moments the words flowed very quickly while I hesitated on other times.,3.0,5.0,1.0,3.0,2.0,1.0,N/A,6.0,,I enjoyed that short story very much. I think the water was figurative. She was drowning in her own fear.,7,2,4,6,6,7,6,7,3,1,2,2,3,45,0.6428571428571429,1698328323556.0,1698327508215.0,1698328734059.0,1698328804169.0,1698328827546.0,1698328871801.0,1698328989258.0,1698328577322.0,1698328937268.0,1698328511941.0,1698327719475.0,1698328506242.0,1698327698803.0,1698328804168.0,1698328827545.0,1698328871800.0,1698328933141.0,1698329034813.0,1698328734057.0,1698328989256.0,1698328577320.0,1698328300919.0,1698327508215.0,1698327698803.0,1698327719475.0,1698328300919.0,1698328323556.0,1698328506242.0,581444,1.9863636363636363,1.9104253470107129,4059.133333333333,4431.860465116279,1.9916666666666665,1.4,3703.875,3036.5555555555557,0.0,0.5434611249895259,22637,14618.0,4241.261363636364,0.0,0.0,0.0,0.0,1
1038,False,True,True,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True,20,0.8333333333333334,0.75,0.9166666666666666,0.5,USA,19:00,35-39,F,Right,Y,,Y,,White,1,N,4,6,N,4,I tried to think of things that were connected ,none,none,Food,the story that was told,how your chain of thought goes when you are told not to do something,It was harder for me the second time around,5,6,6,both,Most of them were intentional,5.0,5.0,4.0,5.0,6.0,3.0,I felt more depressed after reading the story and found it harder to come up with the words,6.0,,,6,3,4,5,4,5,4,5,3,3,1,3,3,39,0.5571428571428572,1696978217934.0,1696977621326.0,1696978587859.0,1696978654543.0,1696978691429.0,1696978739075.0,1696978849020.0,1696978451968.0,1696978804237.0,1696978402841.0,1696977811963.0,1696978399337.0,1696977801545.0,1696978654541.0,1696978691427.0,1696978739073.0,1696978800452.0,1696978852841.0,1696978587856.0,1696978849018.0,1696978451965.0,1696978189230.0,1696977621326.0,1696977801545.0,1696977811963.0,1696978189230.0,1696978217934.0,1696978399337.0,377267,3.1214751992872105,2.656342433266093,1277.112676056338,2094.953488372093,3.356585698252365,3.2927593804320145,1063.9259259259259,1706.6470588235295,0.0,0.6830478144415385,28704,6096.0,1585.5964912280701,0.0,0.0,0.0,0.0,1
1039,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,22,0.9166666666666666,0.8333333333333334,1.0,1.0,USA,12:33,30-34,M,Right,Y,,Y,,Black,1,N,2,8,N,7,no strategy,none,none,food,the story,emotions,harder to control my thoughts about the story ending,7,6,2,unintentional,thoughts related to how the story could have ended kept coming to my mind.,4.0,7.0,3.0,1.0,1.0,2.0,I thought about how it could have ended especially with Claire suspecting her husband.,7.0,,,7,3,6,7,1,7,1,7,1,7,1,2,1,47,0.6714285714285714,1696954807852.0,1696953590124.0,1696955247919.0,1696955325234.0,1696955375930.0,1696955425482.0,1696955674326.0,1696955047078.0,1696955574603.0,1696954993897.0,1696953786379.0,1696954989858.0,1696953770945.0,1696955325231.0,1696955375926.0,1696955425478.0,1696955568497.0,1696955680075.0,1696955247912.0,1696955674318.0,1696955047070.0,1696954758116.0,1696953590124.0,1696953770945.0,1696953786379.0,1696954758116.0,1696954807852.0,1696954989858.0,971737,2.987660195620062,2.6639894419306183,4437.121951219512,4015.7555555555555,2.987727272727273,3.4647727272727273,3586.0,3722.5,0.0,0.6706616673428076,49736,14072.0,4216.639534883721,0.0,0.0,0.0,0.0,1
1040,True,False,True,True,True,True,True,True,True,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,20,0.8333333333333334,0.75,0.9166666666666666,1.0,USA,12:28,40-44,F,Right,Y,,Y,,White,1,N,4,7,N,6,I was just looking around me and going from there.,meaning,meaning,food,the story,How much we think about things when we are told not to think about them.,I wanted to write words having to do with crime and murder afterwards since it was top of mind.,5,6,6,unintentional,I was still trying to figure out what I had just read since I didn't fully understand everything that had happened.,3.0,5.0,1.0,1.0,4.0,1.0,No changes,7.0,,,7,3,6,6,5,7,5,5,2,3,2,2,2,46,0.6571428571428571,1696954562521.0,1696953826288.0,1696955033401.0,1696955154334.0,1696955201018.0,1696955248163.0,1696955335493.0,1696954796823.0,1696955287280.0,1696954747862.0,1696954018337.0,1696954745116.0,1696954008926.0,1696955154333.0,1696955201017.0,1696955248162.0,1696955284814.0,1696955340813.0,1696955033400.0,1696955335492.0,1696954796820.0,1696954535557.0,1696953826288.0,1696954008926.0,1696954018337.0,1696954535557.0,1696954562521.0,1696954745116.0,517220,1.9652966530325022,1.9360096962635907,3380.9444444444443,3320.181818181818,1.6572727272727275,2.415989010989011,2510.7,3710.5,0.3529,0.6277482165250983,26964,19409.0,3350.2844036697247,0.3529,2.0,0.0,0.0,1
1183,True,False,True,True,True,True,True,True,True,False,False,False,True,False,False,False,False,True,True,False,True,False,False,True,13,0.5416666666666666,0.6666666666666666,0.4166666666666667,1.0,USA,11:34,50-54,M,Right,Y,,Y,,White,1,N,2,10,N,2,phrases i used then randomness,meaning,none,food,the passages i had just read,perception,none,2,6,6,neither,I did not think much about if it any.  It really was at the back of my mind.  It was way in the back of my mind.,2.0,4.0,2.0,2.0,6.0,2.0,I did not really experience any changes in how I felt.  My mind was a bit elsewhere as I found the passages to be quite boring and marginal and uninteresting.  But that's just me.  Other than that it was fine.,6.0,,none,3,2,4,5,7,2,2,2,5,2,1,3,3,28,0.4,1696954642338.0,1696953547299.0,1696955250757.0,1696955336107.0,1696955364058.0,1696955476103.0,1696955713082.0,1696954924724.0,1696955655456.0,1696954837524.0,1696953760349.0,1696954830730.0,1696953728744.0,1696955336106.0,1696955364056.0,1696955476101.0,1696955652598.0,1696955726464.0,1696955250756.0,1696955713081.0,1696954924722.0,1696954609755.0,1696953547299.0,1696953728744.0,1696953760349.0,1696954609755.0,1696954642338.0,1696954830730.0,849406,2.780897059929318,3.157936507936508,5232.722222222223,7559.541666666667,3.6018181818181816,2.2,5692.8,8187.0,0.0,0.4336528132829162,32583,18051.0,6163.45,0.0,0.0,0.0,0.0,1
1076,True,True,True,True,True,True,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,21,0.875,0.9166666666666666,0.8333333333333334,1.0,USA,15:23,55-59,F,Right,Y,,Y,,White,1,N,4,6,N,7,thinking about things in my yard/house,none,none,food,the story,ability to concentrate on a task,none,7,7,7,neither,I made a concentrated effort not to think about the text and form visuals of the words I was typing,5.0,4.0,6.0,2.0,1.0,5.0,"I felt more down, less motivated doing the second chain",7.0,,,7,3,6,6,3,7,6,4,1,2,3,4,4,45,0.6428571428571429,1696965253699.0,1696964633559.0,1696965628326.0,1696965692430.0,1696965708064.0,1696965745059.0,1696965827578.0,1696965490329.0,1696965787013.0,1696965437137.0,1696964833962.0,1696965434069.0,1696964817423.0,1696965692428.0,1696965708063.0,1696965745058.0,1696965784515.0,1696965831813.0,1696965628325.0,1696965827577.0,1696965490327.0,1696965228352.0,1696964633559.0,1696964817423.0,1696964833962.0,1696965228352.0,1696965253699.0,1696965434069.0,394390,2.5163944934428706,2.150020495808539,2470.2602739726026,2743.731343283582,3.3994789795185056,2.1602504638218925,2652.4545454545455,1992.7857142857142,0.6016166666666667,0.5970968418980749,25347,6063.0,2601.135714285714,0.6016166666666667,2.0,0.6015666666666667,0.6015666666666667,1
1041,True,True,True,True,True,True,True,True,False,False,True,False,True,True,False,False,False,False,False,True,True,True,False,False,14,0.5833333333333334,0.75,0.4166666666666667,0.5,USA,13:13,40-44,M,Right,Y,,Y,,White,1,N,4,1,N,6,Just tried to make the sentences flow in my mind,equal,equal,Food,The Story I read,Memory?,None,5,7,7,dontknow,I wanted to make a story in my mind.,6.0,7.0,2.0,2.0,1.0,1.0,I wanted to stay on topic with my thoughts so I didn't change what I was typing,7.0,,"None, thank you!",6,7,6,7,3,7,3,6,1,2,1,6,6,46,0.6571428571428571,1696960966770.0,1696960121037.0,1696961408240.0,1696961481695.0,1696961500744.0,1696961527079.0,1696961618263.0,1696961230672.0,1696961574128.0,1696961191477.0,1696960350486.0,1696961148351.0,1696960302111.0,1696961481694.0,1696961500742.0,1696961527078.0,1696961569630.0,1696961627222.0,1696961408238.0,1696961618262.0,1696961230670.0,1696960781975.0,1696960121037.0,1696960302111.0,1696960350486.0,1696960781975.0,1696960966770.0,1696961148351.0,431489,2.668560606060606,2.8905718475073314,2017.1333333333334,2446.364864864865,2.87,3.0777777777777775,2120.1,2647.6363636363635,0.6140166666666667,0.7038038505179969,184795,19112.0,2210.810975609756,0.6140166666666667,1.0,0.0,0.0,1
1042,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,True,True,True,22,0.9166666666666666,1.0,0.8333333333333334,1.0,USA,12:17,40-44,M,Left,Y,,Y,,White,1,N,6,10,N,5,I used related words,meaning,meaning,food,the story,memory,none,5,7,7,unintentional,I thought about what happened in the story,5.0,3.0,4.0,4.0,4.0,5.0,I felt a little pre-occupied the second time,6.0,,,5,1,5,7,5,5,5,5,2,2,1,4,4,38,0.5428571428571428,1696954040867.0,1696953531902.0,1696954389190.0,1696954417337.0,1696954429499.0,1696954477751.0,1696954682322.0,1696954266149.0,1696954615626.0,1696954226168.0,1696953721499.0,1696954222035.0,1696953714072.0,1696954417336.0,1696954429498.0,1696954477750.0,1696954612087.0,1696954686900.0,1696954389189.0,1696954682321.0,1696954266147.0,1696954025046.0,1696953531902.0,1696953714072.0,1696953721499.0,1696954025046.0,1696954040867.0,1696954222035.0,303547,1.9102869566331104,2.3746643773263116,3483.423076923077,3642.84,1.8855905998763143,2.63522178304787,1870.7857142857142,3231.4444444444443,2.2382666666666666,0.6822719937854195,15821,10203.0,3561.5686274509803,2.6986166666666667,5.0,0.26403333333333334,0.26403333333333334,1
1079,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,23,0.9583333333333334,1.0,0.9166666666666666,1.0,USA,19:00,35-39,F,Right,Y,,Y,,MORE,1,Y,4,8,N,4,"I just followed from word to word, I didn't really chase themes.",meaning,meaning,food,the story,how easy or difficult it is to not think of something when you're told not to.,"The first one I was focused on not thinking of food, and the second time I was just trying to get the story out of my head.",5,6,7,neither,I was able to surpress thoughts of the text in the second round.,5.0,5.0,5.0,2.0,2.0,1.0,"The first time felt playful, but the second time it felt like an obligation.",7.0,,,6,1,5,6,7,5,5,1,1,1,1,1,1,32,0.45714285714285713,1697064655791.0,1697064124914.0,1697065037272.0,1697065095615.0,1697065138159.0,1697065167197.0,1697065252753.0,1697064896238.0,1697065208857.0,1697064839860.0,1697064313319.0,1697064836551.0,1697064306876.0,1697065095613.0,1697065138157.0,1697065167196.0,1697065206593.0,1697065256981.0,1697065037269.0,1697065252750.0,1697064896233.0,1697064640049.0,1697064124914.0,1697064306876.0,1697064313319.0,1697064640049.0,1697064655791.0,1697064836551.0,326730,2.4618180514264854,2.1502987746117412,2101.0,2273.2875,2.7168212739641313,2.33581240981241,2061.3571428571427,1973.4,0.0,0.6626209553946282,15742,7560.0,2184.0301204819275,0.0,0.0,0.0,0.0,1
1043,True,False,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,False,True,True,20,0.8333333333333334,0.8333333333333334,0.8333333333333334,1.0,USA,12:45,40-44,M,Right,Y,,Y,,Black,1,N,5,8,N,7,simply thought of words that were aligned with the rules. They were close in nature many times.,equal,equal,Any words but stay away from thinking about food,Any words but stay away from any words regarding the story I had just read,Accuracy and speed. How many words could I come up with within 3 minutes. And how well I remember the story that was torn a part and shattered. My memory was being tested.,I felt I could not talk about food in the first round and in the last round I felt I could not talk about the story.,5,7,7,neither,I was focused on not writing anything related to food and then secondly I was focused on writing words unrelated to the story.,1.0,3.0,4.0,2.0,1.0,4.0,I felt closely to the instructions. To focus on words unrelated to food. And then focus on words unrelated to the story I had just read.,7.0,,Very clever way of telling a story. I really paid attention and tried to remember everything accurately. I literally do not remember seeing the name of the funeral home.,6,4,7,7,5,7,5,7,7,6,1,5,4,57,0.8142857142857143,1696954866152.0,1696953656399.0,1696955973976.0,1696956126216.0,1696956172888.0,1696956233735.0,1696956365408.0,1696955121048.0,1696956316126.0,1696955049226.0,1696953854038.0,1696955046747.0,1696953838292.0,1696956126215.0,1696956172887.0,1696956233734.0,1696956313775.0,1696956419566.0,1696955973974.0,1696956365407.0,1696955121046.0,1696954838781.0,1696953656399.0,1696953838292.0,1696953854038.0,1696954838781.0,1696954866152.0,1696955046747.0,984743,2.4251386634199132,2.4741269299805886,2407.4666666666667,2090.022988505747,3.229313543599258,2.5960884353741496,1738.5882352941176,1866.9375,7.460866666666666,0.7185086288691067,27371,9575.0,2236.9876543209875,7.460866666666666,10.0,0.2185666666666667,0.2185666666666667,1
1184,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,23,0.9583333333333334,0.9166666666666666,1.0,1.0,USA,14:13,50-54,F,Right,Y,,Y,,White,1,N,5,8,N,4,I named things that were visible to me first and then items associated with them,none,none,food,the story I read,Peoples ability to forget a story,I did not notice any,2,7,7,neither,I was not engrossed in the story enough for it to impact me because the plot line jumped too much,1.0,1.0,1.0,1.0,1.0,1.0,n/a,7.0,,,4,1,3,7,5,6,3,5,1,1,1,1,1,32,0.45714285714285713,1696960956508.0,1696960163974.0,1696961426443.0,1696961486802.0,1696961504847.0,1696961542528.0,1696961645015.0,1696961239846.0,1696961576536.0,1696961187065.0,1696960379714.0,1696961136924.0,1696960344935.0,1696961486801.0,1696961504846.0,1696961542525.0,1696961574510.0,1696961650405.0,1696961426440.0,1696961645013.0,1696961239843.0,1696960925880.0,1696960163974.0,1696960344935.0,1696960379714.0,1696960925880.0,1696960956508.0,1696961136924.0,546166,2.0451204906204907,2.09319366530905,2957.1475409836066,3289.7272727272725,1.9050865800865802,1.9452380952380952,2416.5,2911.9,2.992633333333333,0.6789887746805493,30628,9928.0,3114.8362068965516,3.481133333333333,9.0,1.0073166666666666,1.4786,1
