participantID,comp_Q1,comp_Q2,comp_Q8,comp_Q9,comp_Q11,comp_Q13,comp_Q16,comp_Q17,comp_Q18,comp_Q19,comp_Q23,comp_Q25,comp_Q3,comp_Q4,comp_Q5,comp_Q6,comp_Q10,comp_Q12,comp_Q14,comp_Q15,comp_Q20,comp_Q22,comp_Q24,comp_Q26,comp_raw,comp_prop,specific_prop,general_prop,catch_prop,tran_Q1,tran_Q2,tran_Q3,tran_Q4,tran_Q5,tran_Q6,tran_Q7,tran_Q8,tran_Q9,tran_Q10,tran_Q11,tran_Q12,tran_Q13,tran_raw,tran_raw_all,tran_raw_10,tran_prop,tran_prop_all,tran_prop_10,read_story,read_enjoy,wcg_strategy,wcg1_sound_meaning,wcg2_sound_meaning,triangle_explanation,guess_experiment,wcg_diff_general,linger_rating,volition,volition_explanation,linger_rating_interference,linger_rating_start,linger_rating_end,wcg_diff_emotion,wcg_diff_topics,wcg_diff_ease,wcg_diff_tired,wcg_diff_bored,wcg_diff_thoughts,wcg_diff_explanation,demographics_country,demographics_currenttime,demographics_age,demographics_gender,demographics_hand,demographics_nativelang,demographics_nativelang_text,demographics_fluency,demographics_fluency_text,demographics_race,demographics_attncheck,demographics_hispanic,demographics_education,demographics_reading,content_attention,content_attention_text,clarity_rating,clarity_explanation,open_box,exp_time_away,complete,consent_stage_start,content_warning_stage_start,free_association_post_stage_start,free_association_pre_stage_start,fullscreen_stage_start,general_instructions_stage_start,initializing_stage_start,interference_geometry_testing_stage_start,interference_geometry_training_stage_start,questionnaire_comprehension_stage_start,questionnaire_demographics_stage_start,questionnaire_experience_stage_start,questionnaire_open_stage_start,questionnaire_transportation_stage_start,reading_stage_start,welcome_stage_start,consent_stage_end,content_warning_stage_end,free_association_post_stage_end,free_association_pre_stage_end,fullscreen_stage_end,general_instructions_stage_end,initializing_stage_end,interference_geometry_testing_stage_end,interference_geometry_training_stage_end,questionnaire_comprehension_stage_end,questionnaire_demographics_stage_end,questionnaire_experience_stage_end,questionnaire_open_stage_end,questionnaire_transportation_stage_end,reading_stage_end,welcome_stage_end,consent_time,content_warning_time,free_association_post_time,free_association_pre_time,fullscreen_time,general_instructions_time,initializing_time,interference_geometry_testing_time,interference_geometry_training_time,questionnaire_comprehension_time,questionnaire_demographics_time,questionnaire_experience_time,questionnaire_open_time,questionnaire_transportation_time,reading_time,welcome_time,free_association_post_task_start,free_association_pre_task_start,interference_geometry_testing0_task_start,interference_geometry_training0_task_start,interference_geometry_training1_task_start,interference_geometry_training10_task_start,interference_geometry_training11_task_start,interference_geometry_training12_task_start,interference_geometry_training13_task_start,interference_geometry_training14_task_start,interference_geometry_training15_task_start,interference_geometry_training16_task_start,interference_geometry_training17_task_start,interference_geometry_training18_task_start,interference_geometry_training19_task_start,interference_geometry_training2_task_start,interference_geometry_training20_task_start,interference_geometry_training21_task_start,interference_geometry_training22_task_start,interference_geometry_training23_task_start,interference_geometry_training24_task_start,interference_geometry_training25_task_start,interference_geometry_training3_task_start,interference_geometry_training4_task_start,interference_geometry_training5_task_start,interference_geometry_training6_task_start,interference_geometry_training7_task_start,interference_geometry_training8_task_start,interference_geometry_training9_task_start,reading_task_start,free_association_post_task_end,free_association_pre_task_end,interference_geometry_testing0_task_end,interference_geometry_training0_task_end,interference_geometry_training1_task_end,interference_geometry_training10_task_end,interference_geometry_training11_task_end,interference_geometry_training12_task_end,interference_geometry_training13_task_end,interference_geometry_training14_task_end,interference_geometry_training15_task_end,interference_geometry_training16_task_end,interference_geometry_training17_task_end,interference_geometry_training18_task_end,interference_geometry_training19_task_end,interference_geometry_training2_task_end,interference_geometry_training20_task_end,interference_geometry_training21_task_end,interference_geometry_training22_task_end,interference_geometry_training23_task_end,interference_geometry_training24_task_end,interference_geometry_training25_task_end,interference_geometry_training3_task_end,interference_geometry_training4_task_end,interference_geometry_training5_task_end,interference_geometry_training6_task_end,interference_geometry_training7_task_end,interference_geometry_training8_task_end,interference_geometry_training9_task_end,reading_task_end,spr_time,spr/char,spr-wcg-break,rt_max,rt_max_post,rt_mean,time_away_complete,time_away_consent,time_away_content_warning,time_away_free_association_post,time_away_free_association_pre,time_away_fullscreen,time_away_general_instructions,time_away_initializing,time_away_interference_geometry_testing,time_away_interference_geometry_training,time_away_questionnaire_comprehension,time_away_questionnaire_demographics,time_away_questionnaire_experience,time_away_questionnaire_open,time_away_questionnaire_transportation,time_away_reading,time_away_welcome,attncheck,focusevents,spr_max,mean_sr_post,mean_sr_pre,mean_rt_post,mean_rt_pre,mean_sr_30s_post,mean_sr_30s_pre,mean_rt_30s_post,mean_rt_30s_pre,answer,correct_answer,answered_correct,answer_time
1436,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,22,0.9166666666666666,0.9166666666666666,0.9166666666666666,1.0,7,2,7,7,5,7,4,7,3,4,3,1,7,59,64,51,0.7023809523809523,0.7032967032967034,0.7285714285714285,N,1,I used the words I typed to inspire me to think of other words in relation to it so if I typed apple I might also type tree,equal,equal,It was interesting to jump from such an intriguing story to counting triangles  kind of jarring even,I believe it's trying to measure the brain and how it responds to different tasks or rather the person with the brain. Perhaps it's trying to gauge a persons response time and attentiveness.,I didn't experience any major differences besides the story lingering in my head. I just went from one mode to the next.,7,neither,I thought about the story but it did not affect what words I used in the word chain game. I just assumed story time was over and that it was time to focus on something else.,7.0,7.0,7.0,6.0,1.0,3.0,1.0,4.0,7.0,I felt like I wanted to keep reading and I wished I had more time or spent more time trying to get through the story. Very glad we found the name of it.,USA,09:00,20-24,F,Right,Y,,Y,,Black,1,N,2,8,Y,Playing a video game,7.0,,Thanks for the opportunity!,0.0,,1716296975231.0,1716296974270.0,1716299210368.0,1716297841792.0,1716296981067.0,1716296989760.0,1716296971531.0,1716299184351.0,1716296997966.0,1716299470637.0,1716300044423.0,1716299648948.0,1716300109641.0,1716299405797.0,1716298036877.0,1716296971647.0,1716296981066,1716296975230,1716299405796,1716298036877,1716296989759,1716296997966,1716296971645,1716299210367,1716297841792,1716299648947,1716300109640,1716300044420,1716300141737,1716299470634,1716299184349,1716296974268,5835,960,195428,195085,8692,8206,114,26016,843826,178310,65217,395472,32096,64837,1147472,2621,1716299222045.0,1716297855316.0,1716299184351.0,1716297014571.0,1716297043036.0,,,,,,,,,,,1716297070109.0,,,,,,,1716297097426.0,1716297576159.0,1716297604806.0,1716297631753.0,1716297676557.0,1716297784419.0,1716297811454.0,1716298053672.0,1716299405796.0,1716298036876.0,1716299210367.0,1716297040582.0,1716297069052.0,,,,,,,,,,,1716297096133.0,,,,,,,1716297123444.0,1716297602185.0,1716297630829.0,1716297657767.0,1716297702569.0,1716297810432.0,1716297837455.0,1716299184349.0,1130677,0.7847660407357665,37696,13914.0,13914.0,3946.8829545454546,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,357110.0,1.8321428571428573,2.38767217630854,4593.275,3300.490909090909,1.8399999999999999,1.8272727272727274,4579.833333333333,3366.1428571428573,6,6.0,True,4138.0
1437,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,23,0.9583333333333334,1.0,0.9166666666666666,1.0,6,3,5,6,3,6,5,3,1,1,1,4,4,45,48,37,0.5357142857142857,0.5274725274725275,0.5285714285714286,N,5,The first round I was just listing things as i went along looked around my room a little bit but for the most part it was off the cuff. And then the second round it was just like *OH GOD DID HE MURDER THAT GIRL WHAT HAPPENED DID THAT RANDOM CAR PERSON DO A NOT GREAT THING TO CLAIR* and then was like well im gonna pick words that match my mood for the most part before going random,sound,equal,it was easier but i think i was given an easier one to count where the first one had like triangles within triangles. ,I guess to see if trauma or like reading suspense like heightens your senses or maybe like if what you read would affect your mood? ,Before i was like this is a fun task i just get to list words and bable and after i was like oh. yeah  i forgot about this bit that story was pretty good or well i liked it and i haven't read much lately. ,6,unintentional,LIke i was like in a different mood after reading it cause like i just read about a murder a random guy soliciting a woman for sex or sexual favors and then a funeral and i was like yeah my vibes are now different. ,6.0,6.0,6.0,6.0,6.0,5.0,5.0,3.0,4.0,Its like you know when you tense up if your reading something interesting and now you kinda wanna know whats next and part of me during the task was like oh wait i wanna know whats next even though it made me a bit upset cause like a girl was murdered thrown into the middle of the woods and our lens the wife clair's husband went to the most suspicous spot and the fact that she herself like had to deal with a past trauma of like somone getting murdered. it was wild. ,USA,13:23,25-29,NEITHER,Right,Y,,Y,,Asian,1,N,2,4,N,,5.0,hoenstly for the triangle task at first i really needed to know like oh you should include like triangles within triangles or given a sample to know what to count otherwise it was super easy to understand. ,,0.0,,1716310546128.0,1716310542377.0,1716311343960.0,1716310715812.0,1716310561706.0,1716310605179.0,1716310540367.0,1716311317951.0,1716310616894.0,1716311575528.0,1716312178212.0,1716311715142.0,1716312221761.0,1716311532504.0,1716310923511.0,1716310540572.0,1716310561705,1716310546127,1716311532502,1716310923510,1716310605178,1716310616893,1716310540570,1716311343959,1716310715812,1716311715140,1716312221760,1716312178202,1716312273355,1716311575525,1716311317950,1716310542377,15577,3750,188542,207698,43472,11714,203,26008,98918,139612,43548,463060,51594,43021,394439,1805,1716311351028.0,1716310742170.0,1716311317951.0,1716310631732.0,1716310658840.0,,,,,,,,,,,1716310686383.0,,,,,,,,,,,,,,1716310932582.0,1716311532502.0,1716310923510.0,1716311343959.0,1716310657732.0,1716310684851.0,,,,,,,,,,,1716310712403.0,,,,,,,,,,,,,,1716311317950.0,385368,0.5718773822173563,33078,11272.0,11272.0,3130.954761904762,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,8480.0,3.581196182816363,2.0031638574191764,3024.266666666667,3237.6428571428573,5.656135531135532,1.9727272727272727,1990.3333333333333,2363.9166666666665,5,6.0,False,4313.0
1438,True,False,True,True,True,True,True,True,True,True,False,False,True,True,True,False,False,True,False,True,True,False,False,True,16,0.6666666666666666,0.75,0.5833333333333334,0.5,6,4,7,6,4,4,7,4,6,3,6,5,6,64,68,53,0.7619047619047619,0.7472527472527473,0.7571428571428571,N,7,I always think of words ahead in order to get more words,sound,equal,It was great and I really like it,A story telling and solving task problems,The story was sad and I was a little bit down during the word because I felt emotions,6,intentional,I was reflecting on it because of how sad it was,6.0,5.0,4.0,6.0,7.0,3.0,2.0,1.0,4.0,I think sad stories can make you feel bad in a good mood,USA,12:35,40-44,M,Right,Y,,Y,,Black,1,N,5,8,N,,7.0,,,0.0,,1716310555521.0,1716310545331.0,1716312066230.0,1716310717188.0,1716310565170.0,1716310572897.0,1716310540522.0,1716312040222.0,1716310591365.0,1716312304740.0,1716312910844.0,1716312616673.0,1716312985898.0,1716312263001.0,1716310917393.0,1716310542629.0,1716310565167,1716310555518,1716312262996,1716310917392,1716310572895,1716310591363,1716310542626,1716312066229,1716310717186,1716312616668,1716312985893,1716312910813,1716313000524,1716312304732,1716312040219,1716310545328,9646,10187,196766,200204,7725,18466,2104,26007,125821,311928,75049,294140,14626,41731,1122826,2699,1716312079495.0,1716310735780.0,1716312040222.0,1716310631672.0,1716310659653.0,,,,,,,,,,,1716310687318.0,,,,,,,,,,,,,,1716310935587.0,1716312262995.0,1716310917391.0,1716312066228.0,1716310657688.0,1716310685660.0,,,,,,,,,,,1716310713319.0,,,,,,,,,,,,,,1716312040219.0,1104632,0.701015166751184,39276,18558.0,18558.0,4834.736933797909,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,17161.0,2.3625159154570916,3.0997539397539398,5241.571428571428,4427.90243902439,2.858333333333334,2.789270253555968,4590.333333333333,3693.375,5,6.0,False,3400.0
1439,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,False,False,True,True,True,False,True,20,0.8333333333333334,0.9166666666666666,0.75,1.0,7,5,2,7,2,7,7,7,2,7,2,7,7,67,69,53,0.7976190476190477,0.7582417582417582,0.7571428571428571,N,7,I looked for objects around me and within the site.,equal,meaning,"I did not like the first one, but the second was easier.","Attentiveness, awareness, semantic memory. ",The game needs to be more logical for me this time to make it easier and different from the first.,7,unintentional,I tried to describe the house where the three of them lived. It was still in my mind and easy to visualize.,1.0,6.0,6.0,4.0,2.0,7.0,1.0,1.0,5.0,I needed to be more aware of my surroundings and the details of life. We walk past things each day and don't see them.,USA,15:00,60-64,M,Right,Y,,Y,,White,1,Y,3,3,N,,7.0,,"This was interesting, thanks.",84697.0,,1716315835526.0,1716315827930.0,1716317271981.0,1716316065556.0,1716315851800.0,1716315862218.0,1716315825496.0,1716317245962.0,1716315880988.0,1716317582958.0,1716318196304.0,1716317822556.0,1716318257837.0,1716317524085.0,1716316265495.0,1716315825929.0,1716315851798,1716315835525,1716317524082,1716316265495,1716315862217,1716315880986,1716315825928,1716317271979,1716316065555,1716317822553,1716318257834,1716318196301,1716318280072,1716317582954,1716317245960,1716315827929,16272,7595,252101,199939,10417,18768,432,26017,184567,239595,61530,373745,22235,58869,980465,2000,1716317340486.0,1716316084414.0,1716317245962.0,1716315923951.0,1716315953318.0,,,,,,,,,,,1716315981522.0,,,,,,,1716316009469.0,1716316037354.0,,,,,,1716316280151.0,1716317524082.0,1716316265494.0,1716317271978.0,1716315949977.0,1716315979344.0,,,,,,,,,,,1716316007529.0,,,,,,,1716316035498.0,1716316063375.0,,,,,,1716317245960.0,965809,0.7219953669218905,94526,15781.0,15781.0,4634.126984126984,,0.0,0.0,44908.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39789.0,0.0,0.0,0.0,0.0,1,2,24578.0,2.283250811688312,2.2554810269095986,5244.942857142857,4023.311111111111,2.3227272727272728,2.25625,7257.5,3547.75,6,6.0,True,6634.0
1440,True,True,False,False,False,False,True,True,False,True,False,True,True,True,False,False,False,True,False,True,True,False,False,False,11,0.4583333333333333,0.5,0.4166666666666667,0.0,5,6,6,5,5,5,6,5,6,5,6,5,5,65,70,55,0.7738095238095238,0.7692307692307693,0.7857142857142857,Y,5,Nothing like more efforts. Just playing,meaning,meaning,Entertaining,Participants attitude and understanding,No difference at all,4,unintentional,Without any purposeful intention It goes,2.0,3.0,4.0,5.0,4.0,5.0,4.0,5.0,3.0,NO. Everything was done as per the instructions,USA,09:07,30-34,M,Right,Y,,Y,,White,1,N,4,7,N,,5.0,,,2476311.0,,1716299965629.0,1716299949890.0,1716301337351.0,1716300337809.0,1716300092348.0,1716300103832.0,1716299884678.0,1716301311334.0,1716300127939.0,1716301710306.0,1716305791011.0,1716305526279.0,1716305955864.0,1716301549119.0,1716300553602.0,1716299886128.0,1716300092347,1716299965627,1716301549117,1716300553599,1716300103831,1716300127938,1716299886126,1716301337351,1716300337809,1716305526277,1716305955863,1716305791003,1716305967213,1716301710304,1716301311333,1716299949889,126718,15737,211766,215790,11483,24106,1448,26017,209870,3815971,164852,264724,11349,161185,757731,63761,1716301356867.0,1716300363437.0,1716301311334.0,1716300279149.0,1716300308455.0,,,,,,,,,,,,,,,,,,,,,,,,,1716300570931.0,1716301549117.0,1716300553598.0,1716301337351.0,1716300305159.0,1716300334469.0,,,,,,,,,,,,,,,,,,,,,,,,,1716301311333.0,740402,0.056730412625854085,45534,15311.0,15311.0,7275.456896551725,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2476311.0,21884.0,0.0,0.0,0.0,0.0,0.0,1,2,48432.0,2.5105707509881423,2.7448196248196246,6628.413793103448,7922.5,2.6833333333333336,1.6541666666666668,6956.25,6534.0,6,6.0,True,4922.0
1441,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,False,True,21,0.875,1.0,0.75,0.5,6,3,6,7,3,5,4,4,3,2,4,4,4,52,55,44,0.6190476190476191,0.6043956043956044,0.6285714285714286,N,6,I wrote any word that came in mind,none,none,I felt much engaged in getting the answer correct,Measure the accuracy of people,I really didn't feel any difference,5,neither,I just thought of words without thinking about the story,2.0,3.0,4.0,1.0,4.0,2.0,1.0,1.0,1.0,I felt no change,USA,10:51,30-34,M,Right,Y,,Y,,Black,1,N,4,3,N,,5.0,,,19586.0,,1716300842733.0,1716300476970.0,1716302254856.0,1716301020186.0,1716300846549.0,1716300859980.0,1716300414999.0,1716302228853.0,1716300875940.0,1716302534330.0,1716303081919.0,1716302819910.0,1716303174266.0,1716302453266.0,1716301233552.0,1716300419371.0,1716300846547,1716300842731,1716302453265,1716301233552,1716300859979,1716300875939,1716300419369,1716302254855,1716301020186,1716302819908,1716303174263,1716303081913,1716303190663,1716302534327,1716302228851,1716300476968,3814,365761,198409,213366,13430,15959,4370,26002,144246,285578,92344,262003,16397,81061,995299,57597,1716302272579.0,1716301048578.0,1716302228853.0,1716300902238.0,1716300930661.0,,,,,,,,,,,1716300961612.0,,,,,,,1716300989043.0,,,,,,,1716301243063.0,1716302453264.0,1716301233551.0,1716302254854.0,1716300928240.0,1716300956661.0,,,,,,,,,,,1716300987613.0,,,,,,,1716301015044.0,,,,,,,1716302228851.0,985788,0.832110491589531,43728,15999.0,9743.0,3731.3483333333334,,0.0,359970.0,0.0,0.0,4645.0,0.0,0.0,0.0,0.0,19586.0,12193.0,0.0,0.0,0.0,0.0,0.0,1,2,69695.0,2.734510391569215,2.3169820102378242,3763.9166666666665,3698.78,3.1652958152958153,1.911111111111111,3701.125,2720.3636363636365,9,6.0,False,3493.0
1442,False,True,False,True,True,False,True,False,False,True,True,False,True,True,True,True,False,False,True,False,False,True,False,False,12,0.5,0.5,0.5,1.0,5,1,5,6,7,3,1,3,1,1,1,6,6,39,46,27,0.4642857142857143,0.5054945054945055,0.38571428571428573,N,7,just typed every word that came to mind,equal,equal,great,how reading effects the mindset of the reader,I didn't notice any,1,,,,,,,,,,,,,USA,13:24,40-44,M,Right,Y,,Y,,White,1,N,4,0,N,,7.0,,,0.0,,1716310536995.0,1716310528844.0,1716311568295.0,1716310778939.0,1716310555721.0,1716310570324.0,1716310526994.0,1716311542277.0,1716310650863.0,1716311865103.0,1716312238670.0,1716312121562.0,1716312300519.0,1716311776916.0,1716311004201.0,1716310527085.0,1716310555720,1716310536994,1716311776915,1716311004200,1716310570323,1716310650863,1716310527085,1716311568294,1716310778939,1716312121560,1716312300518,1716312238668,1716312322186,1716311865101,1716311542276,1716310528843,18725,8150,208620,225261,14602,80539,91,26017,128076,256457,61848,117106,21667,88185,538075,1758,1716311588714.0,1716310804381.0,1716311542277.0,1716310683051.0,1716310712094.0,,,,,,,,,,,1716310748154.0,,,,,,,,,,,,,,1716311024458.0,1716311776915.0,1716311004200.0,1716311568294.0,1716310709056.0,1716310738122.0,,,,,,,,,,,1716310774160.0,,,,,,,,,,,,,,1716311542276.0,517818,0.47663368031153697,46438,27169.0,15060.0,3412.961336220229,,4825.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,15920.0,2.7104947433518864,2.3120284477427337,3550.6603773584907,3275.2622950819673,2.465909090909091,2.537878787878788,2175.6153846153848,2480.0833333333335,5,6.0,False,3527.0
1443,True,True,True,False,False,True,True,True,False,False,False,True,True,False,True,False,False,True,False,True,True,True,False,True,14,0.5833333333333334,0.5833333333333334,0.5833333333333334,1.0,3,3,3,2,6,2,2,2,5,3,2,2,2,31,37,27,0.36904761904761907,0.4065934065934066,0.38571428571428573,N,2,I just typed whatever word came to mind.,meaning,meaning,Fine,How reading that passage affected the words we'd come up with.,Afterwards I just typed more whatever words came to mind rather than trying to come up with words based on the meaning of the last word.,3,neither,I didn't think about the story at all.,4.0,3.0,2.0,2.0,2.0,2.0,5.0,5.0,2.0,"I don't feel like there were many changes, I was more tired and board just from length. ",USA,10:15,18-19,F,Right,Y,,Y,,MORE,1,N,2,1,N,,,,,0.0,,1716310541549.0,1716310537374.0,1716311235236.0,1716310607257.0,1716310556133.0,1716310562109.0,1716310534960.0,1716311209231.0,1716310569754.0,1716311465825.0,1716311719757.0,1716311580486.0,1716311757988.0,1716311429174.0,1716310813958.0,1716310535203.0,1716310556132,1716310541548,1716311429172,1716310813957,1716310562108,1716310569753,1716310535202,1716311235234,1716310607256,1716311580485,1716311757987,1716311719756,1716311766426,1716311465823,1716311209229,1716310537374,14583,4174,193936,206700,5975,7644,242,26003,37502,114660,38230,139270,8438,36649,395271,2171,1716311248331.0,1716310620057.0,1716311209231.0,1716310578832.0,,,,,,,,,,,,,,,,,,,,,,,,,,1716310834786.0,1716311429172.0,1716310813956.0,1716311235234.0,1716310604836.0,,,,,,,,,,,,,,,,,,,,,,,,,,1716311209229.0,374443,0.5927974120928933,39102,14337.0,12068.0,2605.8005791505793,,3159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1080.0,1,0,54515.0,2.449530100631947,2.0271178510572225,2442.7297297297296,2768.8714285714286,2.3846153846153846,1.5857142857142859,2224.5384615384614,2839.0,5,6.0,False,2116.0
1444,True,True,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,8,0.3333333333333333,0.4166666666666667,0.25,0.5,3,3,2,4,5,7,4,4,1,5,4,4,6,47,52,37,0.5595238095238095,0.5714285714285714,0.5285714285714286,N,7,no strategies ,meaning,sound,very good,social study,none differences ,4,neither,no reflecting ,4.0,4.0,4.0,4.0,5.0,1.0,1.0,1.0,4.0,very good experience ,USA,14:18,30-34,F,Right,Y,,Y,,White,1,N,4,7,N,,7.0,,,0.0,,1716314347792.0,1716314346728.0,1716314832990.0,1716314356096.0,1716314351312.0,1716314356096.0,1716314340627.0,1716314806974.0,1716314356096.0,1716315110507.0,1716315505095.0,1716315308809.0,1716315567649.0,1716315035933.0,1716314556844.0,1716314340843.0,1716314351311,1716314347790,1716315035930,1716314556843,1716314356095,1716314356096,1716314340823,1716314832988,1716314356096,1716315308807,1716315567647,1716315505063,1716315582240,1716315110504,1716314806972,1716314346727,3519,1062,202940,200747,4783,0,196,26014,0,198300,62552,196254,14591,74571,250128,5884,1716314844809.0,1716314374201.0,1716314806974.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1716314565872.0,1716315035930.0,1716314556842.0,1716314832988.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1716314806972.0,241100,0.10660733881657161,37837,25111.0,25111.0,5262.865476190476,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,11545.0,2.5280963084534513,2.4790507111935685,5308.416666666667,5217.314285714286,3.3147352647352646,2.425,3521.0,4483.166666666667,3,6.0,False,3564.0
1445,False,True,True,False,True,True,True,True,False,True,True,False,False,True,True,False,True,False,True,True,True,True,False,True,16,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,4,1,5,4,7,5,5,2,3,2,1,3,1,36,43,32,0.42857142857142855,0.4725274725274725,0.45714285714285713,N,3,first word that came to my mind ,none,none,normal,attention span,it was easier to think of words ,3,unintentional,some words that were used popped into my mind as I was trying to think of random words ,1.0,2.0,3.0,2.0,4.0,4.0,3.0,5.0,3.0,it simply made it easier to think of random words for the experiment ,USA,10:22,30-34,M,Right,Y,,Y,,White,1,N,5,1,N,,6.0,,,15426.0,,1716299992719.0,1716299988933.0,1716300749142.0,1716300074222.0,1716299996159.0,1716300003628.0,1716299987511.0,1716300723127.0,1716300009687.0,1716300994264.0,1716301291277.0,1716301154869.0,1716301341202.0,1716300942783.0,1716300275282.0,1716299987626.0,1716299996157,1716299992717,1716300942781,1716300275281,1716300003627,1716300009687,1716299987626,1716300749142,1716300074221,1716301154868,1716301341201,1716301291274,1716301348959,1716300994262,1716300723126,1716299988931,3438,3784,193639,201059,7468,6059,115,26015,64534,160604,49924,136405,7757,51479,447844,1305,1716300761234.0,1716300093910.0,1716300723127.0,1716300018190.0,1716300046283.0,,,,,,,,,,,,,,,,,,,,,,,,,1716300284556.0,1716300942781.0,1716300275280.0,1716300749142.0,1716300044208.0,1716300072307.0,,,,,,,,,,,,,,,,,,,,,,,,,1716300723126.0,438570,0.7051322479978522,38108,19137.0,19137.0,2326.8569805194807,,0.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15335.0,0.0,1,2,27217.0,2.561044511044511,2.7665489131609964,2593.157142857143,2060.556818181818,2.8544642857142857,3.349384763786938,2104.4285714285716,1637.7777777777778,6,6.0,True,2996.0
1446,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,True,True,False,True,True,True,False,True,20,0.8333333333333334,0.8333333333333334,0.8333333333333334,1.0,6,1,6,7,1,5,5,5,2,1,1,5,6,50,51,39,0.5952380952380952,0.5604395604395604,0.5571428571428572,N,6,At first I thought of things around me.  Then i started looking at the keys and imagine a word that started with random letters on the keyboard.,none,none,It was simple and a bit random,story comprehention and retention,It was easier to come up with words and I feel the words we slightly more complex,7,unintentional,"I kept wondering who the man what who was following claire and where that fit into the story.  I was also angered by Stuart's story of the dead girl.  These things kept playing over in my mind.  Also, the words painted a very vivid image in my head of the setting.  ",6.0,6.0,5.0,7.0,7.0,6.0,1.0,3.0,7.0,The way the story was written played with my sense of time and it really stoked my imagination.  I feel that this helped the words flow in the word chain game.  I was also slightly more distracted during the game so I may not have typed as many words as the first word game.,USA,10:33,45-49,M,Right,Y,,Y,,White,1,N,4,1,N,,7.0,,The story was very intriguing.  I enjoyed it.,0.0,,1716299910392.0,1716299901688.0,1716300974775.0,1716300015070.0,1716299939869.0,1716299951909.0,1716299899346.0,1716300948754.0,1716299965889.0,1716301246682.0,1716301976504.0,1716301507881.0,1716302037797.0,1716301168306.0,1716300219279.0,1716299899466.0,1716299939868,1716299910391,1716301168305,1716300219279,1716299951908,1716299965888,1716299899466,1716300974774,1716300015069,1716301507879,1716302037796,1716301976501,1716302082234,1716301246679,1716300948753,1716299901687,29476,8703,193530,204209,12039,13979,120,26020,49180,261197,61292,468620,44437,78373,729474,2221,1716300985202.0,1716300036068.0,1716300948754.0,1716299984561.0,,,,,,,,,,,,,,,,,,,,,,,,,,1716300239844.0,1716301168305.0,1716300219278.0,1716300974774.0,1716300010581.0,,,,,,,,,,,,,,,,,,,,,,,,,,1716300948753.0,708909,0.802657858130713,36449,11974.0,11974.0,3635.2957940251576,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,11818.0,2.816617512921861,2.9887867456412267,3814.2708333333335,3456.3207547169814,3.3507777936349363,3.253227075954349,2757.75,2612.0,5,6.0,False,6933.0
